Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=5.0, tau_syn_low=5.0, thr=0.0, train_samples=100, train_tau=False)
38b1e179-0b8a-4c0f-bbe8-b1ac9eb70397
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 6.7776 | Rotate Loss 3.2659 | Accuracy 0.000000 | Rotate Accuracy 31.8841 | Time 18.5295
Epoch 1 | Batch 5/47 | Loss 6.6699 | Rotate Loss 2.8605 | Accuracy 1.328502 | Rotate Accuracy 26.2077 | Time 18.7069
Epoch 1 | Batch 10/47 | Loss 6.3935 | Rotate Loss 2.5543 | Accuracy 1.712780 | Rotate Accuracy 29.0514 | Time 18.6442
Epoch 1 | Batch 15/47 | Loss 6.2597 | Rotate Loss 2.3039 | Accuracy 1.539855 | Rotate Accuracy 32.2011 | Time 18.9453
Epoch 1 | Batch 20/47 | Loss 6.1148 | Rotate Loss 2.1832 | Accuracy 1.483782 | Rotate Accuracy 35.7833 | Time 18.8630
Epoch 1 | Batch 25/47 | Loss 5.9657 | Rotate Loss 1.9991 | Accuracy 1.700111 | Rotate Accuracy 38.2943 | Time 19.4890
Epoch 1 | Batch 30/47 | Loss 5.8846 | Rotate Loss 1.8721 | Accuracy 1.659654 | Rotate Accuracy 39.4811 | Time 19.2603
Epoch 1 | Batch 35/47 | Loss 5.8304 | Rotate Loss 1.7773 | Accuracy 1.590177 | Rotate Accuracy 40.4992 | Time 18.6331
Epoch 1 | Batch 40/47 | Loss 5.7537 | Rotate Loss 1.7172 | Accuracy 1.572994 | Rotate Accuracy 41.1983 | Time 18.2197
Epoch 1 | Batch 45/47 | Loss 5.7152 | Rotate Loss 1.6980 | Accuracy 1.512287 | Rotate Accuracy 41.5091 | Time 18.8620
Epoch 1 : Accuracy 1.390625, Rotate Accuracy 47.781250, Time 1504.793656
Epoch 2 | Batch 0/47 | Loss 5.3589 | Rotate Loss 1.1329 | Accuracy 2.898551 | Rotate Accuracy 49.2754 | Time 19.1994
Epoch 2 | Batch 5/47 | Loss 5.9219 | Rotate Loss 1.5511 | Accuracy 1.570048 | Rotate Accuracy 48.5507 | Time 19.0325
Epoch 2 | Batch 10/47 | Loss 5.8938 | Rotate Loss 1.4058 | Accuracy 1.712780 | Rotate Accuracy 48.7484 | Time 18.9643
