Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=12.5, tau_syn_low=12.5, thr=0.0, train_samples=100, train_tau=False)
ab04aab6-c895-4e7d-886e-35da49439b85
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 8.4978 | Rotate Loss 4.4845 | Accuracy 0.724638 | Rotate Accuracy 15.2174 | Time 19.4541
Epoch 1 | Batch 5/47 | Loss 7.5713 | Rotate Loss 3.2136 | Accuracy 1.086957 | Rotate Accuracy 25.9662 | Time 19.5007
Epoch 1 | Batch 10/47 | Loss 7.2106 | Rotate Loss 3.0499 | Accuracy 1.581028 | Rotate Accuracy 28.4585 | Time 18.9823
Epoch 1 | Batch 15/47 | Loss 7.0170 | Rotate Loss 2.6829 | Accuracy 1.539855 | Rotate Accuracy 33.0163 | Time 18.8188
Epoch 1 | Batch 20/47 | Loss 6.8463 | Rotate Loss 2.4181 | Accuracy 1.587302 | Rotate Accuracy 34.2995 | Time 18.7886
Epoch 1 | Batch 25/47 | Loss 6.7466 | Rotate Loss 2.2781 | Accuracy 1.672241 | Rotate Accuracy 36.4270 | Time 19.7766
Epoch 1 | Batch 30/47 | Loss 6.7282 | Rotate Loss 2.1809 | Accuracy 1.659654 | Rotate Accuracy 37.2604 | Time 19.5441
Epoch 1 | Batch 35/47 | Loss 6.7344 | Rotate Loss 2.2195 | Accuracy 1.650564 | Rotate Accuracy 36.8559 | Time 19.0678
Epoch 1 | Batch 40/47 | Loss 6.6864 | Rotate Loss 2.1721 | Accuracy 1.590668 | Rotate Accuracy 37.1156 | Time 19.0986
Epoch 1 | Batch 45/47 | Loss 6.7218 | Rotate Loss 2.1575 | Accuracy 1.496534 | Rotate Accuracy 37.9017 | Time 18.8733
Epoch 1 : Accuracy 1.625000, Rotate Accuracy 47.187500, Time 1523.868937
