Namespace(batch_size=32, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-09, init_gain_conv1=1e-09, init_gain_conv2=1e-09, init_gain_conv3=1e-09, init_gain_fc=1e-09, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-10, lr_div=100, n_train=20, none_act=0.05, oc1=32, oc2=64, oc3=64, padding=2, reset=1, save_int=5, target_act=1.0, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
8b0a8bd6-3f88-4778-9e0d-f617e2dccc95
Start Training Backbone
Epoch 1 | Batch 0/63 | Loss 6.4568 | Rotate Loss 3.4828 | Accuracy 3.125000 | Rotate Accuracy 21.0938 | Time 10.5582
Epoch 1 | Batch 5/63 | Loss 10.7512 | Rotate Loss 4.9783 | Accuracy 3.645833 | Rotate Accuracy 23.5677 | Time 10.5457
Epoch 1 | Batch 10/63 | Loss 11.4061 | Rotate Loss 4.9236 | Accuracy 5.397727 | Rotate Accuracy 20.7386 | Time 10.5237
Epoch 1 | Batch 15/63 | Loss 11.4382 | Rotate Loss 5.1621 | Accuracy 5.761719 | Rotate Accuracy 21.9238 | Time 10.4637
Epoch 1 | Batch 20/63 | Loss 11.8540 | Rotate Loss 5.0389 | Accuracy 5.729167 | Rotate Accuracy 21.1682 | Time 10.3942
Epoch 1 | Batch 25/63 | Loss 12.1550 | Rotate Loss 4.8555 | Accuracy 5.468750 | Rotate Accuracy 22.2656 | Time 10.4374
Epoch 1 | Batch 30/63 | Loss 12.4148 | Rotate Loss 4.8067 | Accuracy 5.191532 | Rotate Accuracy 22.2782 | Time 10.3862
Epoch 1 | Batch 35/63 | Loss 12.4866 | Rotate Loss 4.7353 | Accuracy 5.251736 | Rotate Accuracy 22.3958 | Time 10.3248
Epoch 1 | Batch 40/63 | Loss 12.5983 | Rotate Loss 4.6172 | Accuracy 5.144817 | Rotate Accuracy 22.9421 | Time 10.3516
Epoch 1 | Batch 45/63 | Loss 12.6257 | Rotate Loss 4.5597 | Accuracy 5.197011 | Rotate Accuracy 23.1488 | Time 10.4281
Epoch 1 | Batch 50/63 | Loss 12.6853 | Rotate Loss 4.4944 | Accuracy 4.932598 | Rotate Accuracy 22.9933 | Time 10.2785
Epoch 1 | Batch 55/63 | Loss 12.6568 | Rotate Loss 4.4317 | Accuracy 4.938616 | Rotate Accuracy 23.2282 | Time 10.4012
Epoch 1 | Batch 60/63 | Loss 12.6753 | Rotate Loss 4.3901 | Accuracy 4.892418 | Rotate Accuracy 23.2838 | Time 10.3712
Epoch 1 : Accuracy 5.000000, Rotate Accuracy 22.500000, Time 985.613960
Epoch 2 | Batch 0/63 | Loss 14.1001 | Rotate Loss 3.8198 | Accuracy 0.000000 | Rotate Accuracy 25.7812 | Time 10.4360
Epoch 2 | Batch 5/63 | Loss 12.5662 | Rotate Loss 4.2332 | Accuracy 4.166667 | Rotate Accuracy 18.0990 | Time 10.4269
Epoch 2 | Batch 10/63 | Loss 12.5602 | Rotate Loss 4.0510 | Accuracy 3.977273 | Rotate Accuracy 18.6080 | Time 10.2894
Epoch 2 | Batch 15/63 | Loss 12.5376 | Rotate Loss 3.9844 | Accuracy 4.296875 | Rotate Accuracy 18.6035 | Time 10.3804
Epoch 2 | Batch 20/63 | Loss 12.6725 | Rotate Loss 3.9688 | Accuracy 4.017857 | Rotate Accuracy 18.7128 | Time 10.3486
Epoch 2 | Batch 25/63 | Loss 12.8936 | Rotate Loss 3.8914 | Accuracy 4.086538 | Rotate Accuracy 20.0421 | Time 10.4243
