Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=10.0, tau_syn_low=10.0, thr=0.0, train_samples=100, train_tau=False)
5327e825-48a1-4564-8f39-35f3b33fa8cb
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 8.1124 | Rotate Loss 4.3409 | Accuracy 0.000000 | Rotate Accuracy 23.1884 | Time 18.9466
Epoch 1 | Batch 5/47 | Loss 7.3760 | Rotate Loss 4.0691 | Accuracy 1.086957 | Rotate Accuracy 23.1884 | Time 18.7584
Epoch 1 | Batch 10/47 | Loss 6.9508 | Rotate Loss 3.7092 | Accuracy 1.844532 | Rotate Accuracy 23.7154 | Time 19.1553
Epoch 1 | Batch 15/47 | Loss 6.6899 | Rotate Loss 2.9724 | Accuracy 1.721014 | Rotate Accuracy 28.1703 | Time 19.1914
Epoch 1 | Batch 20/47 | Loss 6.6358 | Rotate Loss 2.6275 | Accuracy 1.621808 | Rotate Accuracy 30.1932 | Time 18.6660
Epoch 1 | Batch 25/47 | Loss 6.5902 | Rotate Loss 2.3776 | Accuracy 1.644370 | Rotate Accuracy 32.8595 | Time 19.5747
Epoch 1 | Batch 30/47 | Loss 6.4788 | Rotate Loss 2.2284 | Accuracy 1.566152 | Rotate Accuracy 34.8527 | Time 18.6462
Epoch 1 | Batch 35/47 | Loss 6.5059 | Rotate Loss 2.1856 | Accuracy 1.549919 | Rotate Accuracy 35.5676 | Time 19.7187
Epoch 1 | Batch 40/47 | Loss 6.5305 | Rotate Loss 2.1133 | Accuracy 1.555320 | Rotate Accuracy 37.2923 | Time 18.8826
Epoch 1 | Batch 45/47 | Loss 6.5259 | Rotate Loss 2.0491 | Accuracy 1.528040 | Rotate Accuracy 37.8544 | Time 18.9366
Epoch 1 : Accuracy 1.546875, Rotate Accuracy 45.031250, Time 1517.115920
Epoch 2 | Batch 0/47 | Loss 6.6523 | Rotate Loss 1.9623 | Accuracy 1.449275 | Rotate Accuracy 40.5797 | Time 19.6058
Epoch 2 | Batch 5/47 | Loss 6.3891 | Rotate Loss 1.7387 | Accuracy 2.173913 | Rotate Accuracy 42.0290 | Time 19.2222
Epoch 2 | Batch 10/47 | Loss 6.5116 | Rotate Loss 1.6635 | Accuracy 2.437418 | Rotate Accuracy 42.0949 | Time 19.4635
Epoch 2 | Batch 15/47 | Loss 6.4537 | Rotate Loss 1.4714 | Accuracy 2.038043 | Rotate Accuracy 42.8895 | Time 19.6002
Epoch 2 | Batch 20/47 | Loss 6.3330 | Rotate Loss 1.3528 | Accuracy 1.794341 | Rotate Accuracy 44.8585 | Time 19.2444
Epoch 2 | Batch 25/47 | Loss 6.2388 | Rotate Loss 1.2947 | Accuracy 1.672241 | Rotate Accuracy 45.1505 | Time 19.3141
Epoch 2 | Batch 30/47 | Loss 6.1863 | Rotate Loss 1.2520 | Accuracy 1.683029 | Rotate Accuracy 45.7691 | Time 18.9691
Epoch 2 | Batch 35/47 | Loss 6.1459 | Rotate Loss 1.2183 | Accuracy 1.690821 | Rotate Accuracy 46.1957 | Time 18.5258
Epoch 2 | Batch 40/47 | Loss 6.1102 | Rotate Loss 1.2065 | Accuracy 1.661364 | Rotate Accuracy 46.6242 | Time 18.5857
Epoch 2 | Batch 45/47 | Loss 6.0988 | Rotate Loss 1.2381 | Accuracy 1.622558 | Rotate Accuracy 46.6761 | Time 19.0501
