Namespace(batch_size=32, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-09, init_gain_conv1=1e-09, init_gain_conv2=1e-09, init_gain_conv3=1e-09, init_gain_fc=1e-09, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-14, lr_div=100, n_train=20, none_act=0.05, oc1=32, oc2=64, oc3=64, padding=2, reset=1, save_int=5, target_act=1.0, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2, tau_ref_low=2, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
51875d5a-366e-495e-812c-b4d54900c309
Start Training Backbone
Epoch 1 | Batch 0/63 | Loss 10.2832 | Rotate Loss 5.4421 | Accuracy 4.687500 | Rotate Accuracy 20.3125 | Time 10.5950
Epoch 1 | Batch 5/63 | Loss 11.1246 | Rotate Loss 5.5157 | Accuracy 5.468750 | Rotate Accuracy 23.1771 | Time 10.3854
Epoch 1 | Batch 10/63 | Loss 11.3288 | Rotate Loss 5.5908 | Accuracy 4.687500 | Rotate Accuracy 23.5795 | Time 10.4798
Epoch 1 | Batch 15/63 | Loss 11.2528 | Rotate Loss 5.6754 | Accuracy 4.003906 | Rotate Accuracy 22.9492 | Time 10.3826
Epoch 1 | Batch 20/63 | Loss 11.2032 | Rotate Loss 5.3667 | Accuracy 4.761905 | Rotate Accuracy 22.6562 | Time 10.4475
Epoch 1 | Batch 25/63 | Loss 11.2187 | Rotate Loss 5.1551 | Accuracy 4.987981 | Rotate Accuracy 22.5060 | Time 10.6331
Epoch 1 | Batch 30/63 | Loss 11.2064 | Rotate Loss 4.9945 | Accuracy 4.536290 | Rotate Accuracy 22.1270 | Time 10.5331
Epoch 1 | Batch 35/63 | Loss 11.2113 | Rotate Loss 4.9379 | Accuracy 4.470486 | Rotate Accuracy 21.8316 | Time 10.5558
Epoch 1 | Batch 40/63 | Loss 11.1624 | Rotate Loss 4.9137 | Accuracy 4.535061 | Rotate Accuracy 21.5511 | Time 10.5985
Epoch 1 | Batch 45/63 | Loss 11.0587 | Rotate Loss 4.8712 | Accuracy 4.585598 | Rotate Accuracy 21.5353 | Time 10.4385
Epoch 1 | Batch 50/63 | Loss 10.9921 | Rotate Loss 4.8211 | Accuracy 4.901961 | Rotate Accuracy 21.5533 | Time 10.6371
Epoch 1 | Batch 55/63 | Loss 11.0012 | Rotate Loss 4.7810 | Accuracy 4.910714 | Rotate Accuracy 21.7076 | Time 10.5228
Epoch 1 | Batch 60/63 | Loss 11.0592 | Rotate Loss 4.7788 | Accuracy 4.943648 | Rotate Accuracy 21.7725 | Time 10.6988
Epoch 1 : Accuracy 5.000000, Rotate Accuracy 21.475000, Time 989.593425
Epoch 2 | Batch 0/63 | Loss 10.1122 | Rotate Loss 4.3378 | Accuracy 1.562500 | Rotate Accuracy 20.3125 | Time 10.7369
Epoch 2 | Batch 5/63 | Loss 10.0964 | Rotate Loss 4.7460 | Accuracy 5.729167 | Rotate Accuracy 22.2656 | Time 10.5289
Epoch 2 | Batch 10/63 | Loss 10.9253 | Rotate Loss 4.7109 | Accuracy 4.119318 | Rotate Accuracy 23.0114 | Time 10.3776
Epoch 2 | Batch 15/63 | Loss 10.8266 | Rotate Loss 4.7089 | Accuracy 4.785156 | Rotate Accuracy 22.6074 | Time 10.5752
Epoch 2 | Batch 20/63 | Loss 10.7332 | Rotate Loss 4.5954 | Accuracy 5.803571 | Rotate Accuracy 22.1726 | Time 10.5303
Epoch 2 | Batch 25/63 | Loss 10.6862 | Rotate Loss 4.4790 | Accuracy 5.468750 | Rotate Accuracy 22.2356 | Time 10.3533
Epoch 2 | Batch 30/63 | Loss 10.6105 | Rotate Loss 4.4123 | Accuracy 5.241935 | Rotate Accuracy 22.1522 | Time 10.3224
Epoch 2 | Batch 35/63 | Loss 10.5867 | Rotate Loss 4.3691 | Accuracy 4.947917 | Rotate Accuracy 22.2439 | Time 10.3779
Epoch 2 | Batch 40/63 | Loss 10.4103 | Rotate Loss 4.3306 | Accuracy 4.954268 | Rotate Accuracy 22.0274 | Time 10.3325
Epoch 2 | Batch 45/63 | Loss 10.3309 | Rotate Loss 4.2948 | Accuracy 5.197011 | Rotate Accuracy 22.0109 | Time 10.4147
Epoch 2 | Batch 50/63 | Loss 10.3504 | Rotate Loss 4.2617 | Accuracy 5.024510 | Rotate Accuracy 21.8137 | Time 10.5122
Epoch 2 | Batch 55/63 | Loss 10.3963 | Rotate Loss 4.2392 | Accuracy 5.078125 | Rotate Accuracy 21.7355 | Time 10.5243
Epoch 2 | Batch 60/63 | Loss 10.3653 | Rotate Loss 4.2148 | Accuracy 4.969262 | Rotate Accuracy 21.6317 | Time 10.4461
Epoch 2 : Accuracy 5.100000, Rotate Accuracy 21.850000, Time 975.529788
Epoch 3 | Batch 0/63 | Loss 13.3326 | Rotate Loss 3.4512 | Accuracy 9.375000 | Rotate Accuracy 23.4375 | Time 10.3242
Epoch 3 | Batch 5/63 | Loss 10.3081 | Rotate Loss 3.7185 | Accuracy 5.729167 | Rotate Accuracy 22.3958 | Time 10.5552
Epoch 3 | Batch 10/63 | Loss 10.4755 | Rotate Loss 3.7575 | Accuracy 4.829545 | Rotate Accuracy 22.3722 | Time 10.3924
Epoch 3 | Batch 15/63 | Loss 10.2160 | Rotate Loss 3.7322 | Accuracy 4.589844 | Rotate Accuracy 21.5820 | Time 10.2638
Epoch 3 | Batch 20/63 | Loss 10.0863 | Rotate Loss 3.6880 | Accuracy 4.910714 | Rotate Accuracy 21.2798 | Time 10.4426
Epoch 3 | Batch 25/63 | Loss 10.0572 | Rotate Loss 3.6475 | Accuracy 5.108173 | Rotate Accuracy 21.1538 | Time 10.5580
Epoch 3 | Batch 30/63 | Loss 9.8701 | Rotate Loss 3.6235 | Accuracy 5.241935 | Rotate Accuracy 21.0685 | Time 10.3876
Epoch 3 | Batch 35/63 | Loss 9.8877 | Rotate Loss 3.6580 | Accuracy 4.991319 | Rotate Accuracy 20.8116 | Time 10.3934
Epoch 3 | Batch 40/63 | Loss 9.8394 | Rotate Loss 3.6568 | Accuracy 5.106707 | Rotate Accuracy 20.8460 | Time 10.3238
Epoch 3 | Batch 45/63 | Loss 9.8620 | Rotate Loss 3.6938 | Accuracy 5.027174 | Rotate Accuracy 20.8390 | Time 10.5151
Epoch 3 | Batch 50/63 | Loss 9.8489 | Rotate Loss 3.7043 | Accuracy 5.177696 | Rotate Accuracy 20.6189 | Time 10.5498
Epoch 3 | Batch 55/63 | Loss 9.9013 | Rotate Loss 3.6906 | Accuracy 4.938616 | Rotate Accuracy 20.6334 | Time 10.7119
Epoch 3 | Batch 60/63 | Loss 9.8215 | Rotate Loss 3.7012 | Accuracy 5.225410 | Rotate Accuracy 20.3509 | Time 10.3617
Epoch 3 : Accuracy 4.975000, Rotate Accuracy 21.337500, Time 979.589632
Epoch 4 | Batch 0/63 | Loss 9.7130 | Rotate Loss 3.7730 | Accuracy 6.250000 | Rotate Accuracy 17.9688 | Time 10.4545
Epoch 4 | Batch 5/63 | Loss 9.6192 | Rotate Loss 3.6619 | Accuracy 5.468750 | Rotate Accuracy 21.2240 | Time 10.2934
Epoch 4 | Batch 10/63 | Loss 9.5401 | Rotate Loss 3.6369 | Accuracy 5.397727 | Rotate Accuracy 21.8750 | Time 10.2633
Epoch 4 | Batch 15/63 | Loss 9.7309 | Rotate Loss 3.7216 | Accuracy 6.152344 | Rotate Accuracy 21.8262 | Time 10.4156
Epoch 4 | Batch 20/63 | Loss 9.6223 | Rotate Loss 3.6082 | Accuracy 5.729167 | Rotate Accuracy 21.9866 | Time 10.5318
Epoch 4 | Batch 25/63 | Loss 9.5444 | Rotate Loss 3.5581 | Accuracy 5.168269 | Rotate Accuracy 22.4760 | Time 10.5226
Epoch 4 | Batch 30/63 | Loss 9.6022 | Rotate Loss 3.4906 | Accuracy 5.141129 | Rotate Accuracy 22.5050 | Time 10.4354
Epoch 4 | Batch 35/63 | Loss 9.5419 | Rotate Loss 3.5107 | Accuracy 5.381944 | Rotate Accuracy 22.3741 | Time 10.5094
Epoch 4 | Batch 40/63 | Loss 9.5804 | Rotate Loss 3.5314 | Accuracy 5.144817 | Rotate Accuracy 22.1989 | Time 10.3866
Epoch 4 | Batch 45/63 | Loss 9.5064 | Rotate Loss 3.5220 | Accuracy 5.400815 | Rotate Accuracy 22.5034 | Time 10.4254
Epoch 4 | Batch 50/63 | Loss 9.4470 | Rotate Loss 3.5314 | Accuracy 5.422794 | Rotate Accuracy 22.3346 | Time 10.2759
Epoch 4 | Batch 55/63 | Loss 9.5208 | Rotate Loss 3.5420 | Accuracy 5.161830 | Rotate Accuracy 22.3075 | Time 10.3225
Epoch 4 | Batch 60/63 | Loss 9.4799 | Rotate Loss 3.5750 | Accuracy 5.046107 | Rotate Accuracy 22.0159 | Time 10.4457
Epoch 4 : Accuracy 4.975000, Rotate Accuracy 21.337500, Time 976.016565
Epoch 5 | Batch 0/63 | Loss 9.1473 | Rotate Loss 3.5555 | Accuracy 9.375000 | Rotate Accuracy 20.3125 | Time 10.6241
Epoch 5 | Batch 5/63 | Loss 9.2540 | Rotate Loss 3.4963 | Accuracy 7.291667 | Rotate Accuracy 22.5260 | Time 10.3869
Epoch 5 | Batch 10/63 | Loss 9.3356 | Rotate Loss 3.4379 | Accuracy 5.681818 | Rotate Accuracy 23.1534 | Time 10.3046
Epoch 5 | Batch 15/63 | Loss 9.3875 | Rotate Loss 3.5216 | Accuracy 5.859375 | Rotate Accuracy 22.4609 | Time 10.4008
Epoch 5 | Batch 20/63 | Loss 9.4645 | Rotate Loss 3.5049 | Accuracy 5.505952 | Rotate Accuracy 21.7634 | Time 10.2482
Epoch 5 | Batch 25/63 | Loss 9.5235 | Rotate Loss 3.4408 | Accuracy 5.769231 | Rotate Accuracy 21.9351 | Time 10.5729
Epoch 5 | Batch 30/63 | Loss 9.4904 | Rotate Loss 3.4268 | Accuracy 5.040323 | Rotate Accuracy 22.0010 | Time 10.5314
Epoch 5 | Batch 35/63 | Loss 9.4022 | Rotate Loss 3.4797 | Accuracy 4.774306 | Rotate Accuracy 22.0052 | Time 10.3871
Epoch 5 | Batch 40/63 | Loss 9.2957 | Rotate Loss 3.4851 | Accuracy 4.878049 | Rotate Accuracy 22.1418 | Time 10.3185
Epoch 5 | Batch 45/63 | Loss 9.2431 | Rotate Loss 3.5106 | Accuracy 4.925272 | Rotate Accuracy 22.2147 | Time 10.4575
Epoch 5 | Batch 50/63 | Loss 9.3112 | Rotate Loss 3.5130 | Accuracy 4.840686 | Rotate Accuracy 22.1354 | Time 10.4804
Epoch 5 | Batch 55/63 | Loss 9.3208 | Rotate Loss 3.4935 | Accuracy 4.910714 | Rotate Accuracy 22.0006 | Time 10.3492
Epoch 5 | Batch 60/63 | Loss 9.3828 | Rotate Loss 3.4959 | Accuracy 4.866803 | Rotate Accuracy 21.7853 | Time 10.2998
Epoch 5 : Accuracy 4.900000, Rotate Accuracy 21.862500, Time 977.418832
Epoch 6 | Batch 0/63 | Loss 9.5539 | Rotate Loss 3.6433 | Accuracy 0.000000 | Rotate Accuracy 18.7500 | Time 10.5328
Epoch 6 | Batch 5/63 | Loss 9.5710 | Rotate Loss 3.5600 | Accuracy 2.604167 | Rotate Accuracy 18.6198 | Time 10.5168
Epoch 6 | Batch 10/63 | Loss 9.9622 | Rotate Loss 3.4143 | Accuracy 3.267045 | Rotate Accuracy 20.5966 | Time 10.4818
Epoch 6 | Batch 15/63 | Loss 10.0280 | Rotate Loss 3.4529 | Accuracy 3.613281 | Rotate Accuracy 21.9727 | Time 10.2885
Epoch 6 | Batch 20/63 | Loss 9.7787 | Rotate Loss 3.3991 | Accuracy 3.645833 | Rotate Accuracy 22.0238 | Time 10.4666
Epoch 6 | Batch 25/63 | Loss 9.6714 | Rotate Loss 3.3367 | Accuracy 4.326923 | Rotate Accuracy 22.2656 | Time 10.3669
Epoch 6 | Batch 30/63 | Loss 9.3496 | Rotate Loss 3.3300 | Accuracy 5.090726 | Rotate Accuracy 22.2278 | Time 10.3940
Epoch 6 | Batch 35/63 | Loss 9.2807 | Rotate Loss 3.3609 | Accuracy 4.904514 | Rotate Accuracy 22.1571 | Time 10.4206
Epoch 6 | Batch 40/63 | Loss 9.4233 | Rotate Loss 3.3529 | Accuracy 4.763720 | Rotate Accuracy 22.0846 | Time 10.3912
Epoch 6 | Batch 45/63 | Loss 9.2500 | Rotate Loss 3.3768 | Accuracy 4.925272 | Rotate Accuracy 21.9939 | Time 10.4289
Epoch 6 | Batch 50/63 | Loss 9.1755 | Rotate Loss 3.3749 | Accuracy 4.871324 | Rotate Accuracy 21.9516 | Time 10.5844
Epoch 6 | Batch 55/63 | Loss 9.2384 | Rotate Loss 3.3801 | Accuracy 4.799107 | Rotate Accuracy 21.6378 | Time 10.2954
Epoch 6 | Batch 60/63 | Loss 9.1863 | Rotate Loss 3.3958 | Accuracy 4.713115 | Rotate Accuracy 21.3115 | Time 10.3928
Epoch 6 : Accuracy 4.875000, Rotate Accuracy 22.112500, Time 981.199876
Epoch 7 | Batch 0/63 | Loss 10.1257 | Rotate Loss 3.9939 | Accuracy 1.562500 | Rotate Accuracy 16.4062 | Time 10.4277
Epoch 7 | Batch 5/63 | Loss 9.8495 | Rotate Loss 3.5768 | Accuracy 3.645833 | Rotate Accuracy 22.1354 | Time 10.4656
Epoch 7 | Batch 10/63 | Loss 9.2197 | Rotate Loss 3.3911 | Accuracy 3.125000 | Rotate Accuracy 24.6449 | Time 10.5121
Epoch 7 | Batch 15/63 | Loss 8.9533 | Rotate Loss 3.4367 | Accuracy 4.492188 | Rotate Accuracy 24.4629 | Time 10.2653
Epoch 7 | Batch 20/63 | Loss 8.7710 | Rotate Loss 3.3782 | Accuracy 4.687500 | Rotate Accuracy 24.1443 | Time 10.3465
Epoch 7 | Batch 25/63 | Loss 8.9259 | Rotate Loss 3.3549 | Accuracy 4.146635 | Rotate Accuracy 24.0685 | Time 10.4200
Epoch 7 | Batch 30/63 | Loss 8.8507 | Rotate Loss 3.3756 | Accuracy 4.687500 | Rotate Accuracy 24.2944 | Time 10.4270
Epoch 7 | Batch 35/63 | Loss 8.8192 | Rotate Loss 3.3975 | Accuracy 4.774306 | Rotate Accuracy 24.2839 | Time 10.5230
Epoch 7 | Batch 40/63 | Loss 8.7957 | Rotate Loss 3.4167 | Accuracy 4.725610 | Rotate Accuracy 24.3902 | Time 10.2591
Epoch 7 | Batch 45/63 | Loss 8.8638 | Rotate Loss 3.4472 | Accuracy 4.755435 | Rotate Accuracy 23.9810 | Time 10.4946
Epoch 7 | Batch 50/63 | Loss 8.8335 | Rotate Loss 3.4463 | Accuracy 4.595588 | Rotate Accuracy 23.8971 | Time 10.4735
Epoch 7 | Batch 55/63 | Loss 8.8618 | Rotate Loss 3.4310 | Accuracy 4.659598 | Rotate Accuracy 23.9118 | Time 10.4887
Epoch 7 | Batch 60/63 | Loss 8.8347 | Rotate Loss 3.4516 | Accuracy 4.687500 | Rotate Accuracy 23.6936 | Time 10.4264
Epoch 7 : Accuracy 5.375000, Rotate Accuracy 23.300000, Time 980.810566
Epoch 8 | Batch 0/63 | Loss 10.5019 | Rotate Loss 3.3745 | Accuracy 6.250000 | Rotate Accuracy 23.4375 | Time 10.4609
Epoch 8 | Batch 5/63 | Loss 9.0223 | Rotate Loss 3.4053 | Accuracy 4.166667 | Rotate Accuracy 22.5260 | Time 10.4122
Epoch 8 | Batch 10/63 | Loss 8.9347 | Rotate Loss 3.3139 | Accuracy 4.261364 | Rotate Accuracy 23.7216 | Time 10.3834
Epoch 8 | Batch 15/63 | Loss 8.7224 | Rotate Loss 3.3746 | Accuracy 4.589844 | Rotate Accuracy 23.3887 | Time 10.2775
Epoch 8 | Batch 20/63 | Loss 8.6484 | Rotate Loss 3.3419 | Accuracy 4.389881 | Rotate Accuracy 23.0655 | Time 10.4981
Epoch 8 | Batch 25/63 | Loss 8.5352 | Rotate Loss 3.3241 | Accuracy 4.747596 | Rotate Accuracy 23.2272 | Time 10.3936
Epoch 8 | Batch 30/63 | Loss 8.4293 | Rotate Loss 3.2979 | Accuracy 5.342742 | Rotate Accuracy 23.6391 | Time 10.3923
Epoch 8 | Batch 35/63 | Loss 8.5945 | Rotate Loss 3.3112 | Accuracy 5.078125 | Rotate Accuracy 23.7847 | Time 10.4770
Epoch 8 | Batch 40/63 | Loss 8.5667 | Rotate Loss 3.2951 | Accuracy 4.763720 | Rotate Accuracy 23.7995 | Time 10.2880
Epoch 8 | Batch 45/63 | Loss 8.5164 | Rotate Loss 3.3256 | Accuracy 5.095109 | Rotate Accuracy 23.8961 | Time 10.5028
Epoch 8 | Batch 50/63 | Loss 8.5816 | Rotate Loss 3.3422 | Accuracy 5.024510 | Rotate Accuracy 23.7286 | Time 10.3372
Epoch 8 | Batch 55/63 | Loss 8.6036 | Rotate Loss 3.3569 | Accuracy 5.022321 | Rotate Accuracy 23.6049 | Time 10.5012
Epoch 8 | Batch 60/63 | Loss 8.5890 | Rotate Loss 3.3790 | Accuracy 4.969262 | Rotate Accuracy 23.5143 | Time 10.3103
Epoch 8 : Accuracy 5.075000, Rotate Accuracy 23.275000, Time 973.601022
Epoch 9 | Batch 0/63 | Loss 6.6124 | Rotate Loss 3.7989 | Accuracy 9.375000 | Rotate Accuracy 23.4375 | Time 10.5228
Epoch 9 | Batch 5/63 | Loss 8.2848 | Rotate Loss 3.4392 | Accuracy 5.729167 | Rotate Accuracy 22.7865 | Time 10.3977
Epoch 9 | Batch 10/63 | Loss 8.5812 | Rotate Loss 3.3538 | Accuracy 5.681818 | Rotate Accuracy 24.4318 | Time 10.3693
Epoch 9 | Batch 15/63 | Loss 8.5074 | Rotate Loss 3.3860 | Accuracy 4.882812 | Rotate Accuracy 24.4629 | Time 10.2798
Epoch 9 | Batch 20/63 | Loss 8.6130 | Rotate Loss 3.4818 | Accuracy 4.910714 | Rotate Accuracy 24.3304 | Time 10.3092
Epoch 9 | Batch 25/63 | Loss 8.5004 | Rotate Loss 3.5404 | Accuracy 4.687500 | Rotate Accuracy 24.3690 | Time 10.2889
Epoch 9 | Batch 30/63 | Loss 8.6356 | Rotate Loss 3.5618 | Accuracy 4.586694 | Rotate Accuracy 24.3448 | Time 10.3520
Epoch 9 | Batch 35/63 | Loss 8.6262 | Rotate Loss 3.5922 | Accuracy 4.513889 | Rotate Accuracy 24.0885 | Time 10.3461
Epoch 9 | Batch 40/63 | Loss 8.6021 | Rotate Loss 3.5775 | Accuracy 4.611280 | Rotate Accuracy 24.3140 | Time 10.3697
Epoch 9 | Batch 45/63 | Loss 8.4810 | Rotate Loss 3.5841 | Accuracy 4.483696 | Rotate Accuracy 24.5584 | Time 10.2717
Epoch 9 | Batch 50/63 | Loss 8.4389 | Rotate Loss 3.6122 | Accuracy 4.656863 | Rotate Accuracy 24.2188 | Time 10.5731
Epoch 9 | Batch 55/63 | Loss 8.3724 | Rotate Loss 3.6159 | Accuracy 4.771205 | Rotate Accuracy 24.2188 | Time 10.4213
Epoch 9 | Batch 60/63 | Loss 8.3231 | Rotate Loss 3.6468 | Accuracy 4.764344 | Rotate Accuracy 24.0138 | Time 10.3007
Epoch 9 : Accuracy 5.125000, Rotate Accuracy 24.275000, Time 974.634356
Epoch 10 | Batch 0/63 | Loss 8.8399 | Rotate Loss 3.2192 | Accuracy 0.000000 | Rotate Accuracy 25.0000 | Time 10.4336
Epoch 10 | Batch 5/63 | Loss 8.9567 | Rotate Loss 3.6540 | Accuracy 3.906250 | Rotate Accuracy 22.3958 | Time 10.2722
Epoch 10 | Batch 10/63 | Loss 8.3335 | Rotate Loss 3.6853 | Accuracy 5.681818 | Rotate Accuracy 23.8636 | Time 10.3122
Epoch 10 | Batch 15/63 | Loss 8.3526 | Rotate Loss 3.6805 | Accuracy 5.664062 | Rotate Accuracy 25.0000 | Time 10.2908
Epoch 10 | Batch 20/63 | Loss 8.3741 | Rotate Loss 3.7189 | Accuracy 5.803571 | Rotate Accuracy 24.4792 | Time 10.2545
Epoch 10 | Batch 25/63 | Loss 8.3559 | Rotate Loss 3.6844 | Accuracy 5.829327 | Rotate Accuracy 24.5793 | Time 10.3121
Epoch 10 | Batch 30/63 | Loss 8.2042 | Rotate Loss 3.6438 | Accuracy 5.342742 | Rotate Accuracy 24.4456 | Time 10.4618
Epoch 10 | Batch 35/63 | Loss 8.2040 | Rotate Loss 3.6786 | Accuracy 4.947917 | Rotate Accuracy 24.5009 | Time 10.2620
Epoch 10 | Batch 40/63 | Loss 8.1136 | Rotate Loss 3.6890 | Accuracy 4.839939 | Rotate Accuracy 24.3521 | Time 10.3607
Epoch 10 | Batch 45/63 | Loss 8.1216 | Rotate Loss 3.7081 | Accuracy 4.653533 | Rotate Accuracy 24.0999 | Time 10.3696
Epoch 10 | Batch 50/63 | Loss 8.0627 | Rotate Loss 3.7172 | Accuracy 4.748775 | Rotate Accuracy 24.0196 | Time 10.4420
Epoch 10 | Batch 55/63 | Loss 7.9690 | Rotate Loss 3.7379 | Accuracy 4.603795 | Rotate Accuracy 23.8839 | Time 10.3666
Epoch 10 | Batch 60/63 | Loss 8.0108 | Rotate Loss 3.7389 | Accuracy 4.482582 | Rotate Accuracy 23.6936 | Time 10.6251
Epoch 10 : Accuracy 4.950000, Rotate Accuracy 24.762500, Time 973.651492
Epoch 11 | Batch 0/63 | Loss 9.7861 | Rotate Loss 3.7229 | Accuracy 1.562500 | Rotate Accuracy 20.3125 | Time 10.4090
Epoch 11 | Batch 5/63 | Loss 8.1410 | Rotate Loss 3.8092 | Accuracy 5.468750 | Rotate Accuracy 25.5208 | Time 10.4232
Epoch 11 | Batch 10/63 | Loss 7.8180 | Rotate Loss 3.7656 | Accuracy 5.965909 | Rotate Accuracy 25.1420 | Time 10.4959
Epoch 11 | Batch 15/63 | Loss 8.0416 | Rotate Loss 3.7703 | Accuracy 5.664062 | Rotate Accuracy 25.0977 | Time 10.2809
Epoch 11 | Batch 20/63 | Loss 7.8537 | Rotate Loss 3.7786 | Accuracy 4.687500 | Rotate Accuracy 24.8140 | Time 10.3780
Epoch 11 | Batch 25/63 | Loss 7.9875 | Rotate Loss 3.7258 | Accuracy 4.387019 | Rotate Accuracy 25.2103 | Time 10.4087
