Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=1.0, tau_ref_low=1.0, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
921eb8a2-3bc4-4e4c-95ad-edc65005c2c3
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 133.9459 | Rotate Loss 76.7508 | Accuracy 1.449275 | Rotate Accuracy 27.5362 | Time 18.0807
Epoch 1 | Batch 5/47 | Loss 125.2117 | Rotate Loss 80.3584 | Accuracy 1.328502 | Rotate Accuracy 27.1739 | Time 17.7042
Epoch 1 | Batch 10/47 | Loss 121.8955 | Rotate Loss 63.8438 | Accuracy 1.251647 | Rotate Accuracy 28.5244 | Time 18.3886
Epoch 1 | Batch 15/47 | Loss 119.6472 | Rotate Loss 61.6690 | Accuracy 1.177536 | Rotate Accuracy 28.0797 | Time 17.7559
Epoch 1 | Batch 20/47 | Loss 118.4719 | Rotate Loss 64.6784 | Accuracy 1.173223 | Rotate Accuracy 29.5721 | Time 17.2695
Epoch 1 | Batch 25/47 | Loss 117.7002 | Rotate Loss 64.6970 | Accuracy 1.226310 | Rotate Accuracy 30.0446 | Time 18.3690
Epoch 1 | Batch 30/47 | Loss 116.6766 | Rotate Loss 65.2927 | Accuracy 1.285647 | Rotate Accuracy 32.3749 | Time 18.0131
Epoch 1 | Batch 35/47 | Loss 118.6058 | Rotate Loss 65.8246 | Accuracy 1.288245 | Rotate Accuracy 32.5081 | Time 17.9971
Epoch 1 | Batch 40/47 | Loss 120.3070 | Rotate Loss 65.0126 | Accuracy 1.360905 | Rotate Accuracy 32.9445 | Time 17.6808
Epoch 1 | Batch 45/47 | Loss 120.6012 | Rotate Loss 63.7832 | Accuracy 1.339004 | Rotate Accuracy 34.0107 | Time 17.6729
Epoch 1 : Accuracy 1.625000, Rotate Accuracy 48.703125, Time 1482.086516
Epoch 2 | Batch 0/47 | Loss 133.9771 | Rotate Loss 29.0238 | Accuracy 1.449275 | Rotate Accuracy 50.0000 | Time 18.3581
Epoch 2 | Batch 5/47 | Loss 138.1671 | Rotate Loss 33.9412 | Accuracy 1.811594 | Rotate Accuracy 41.9082 | Time 17.1357
Epoch 2 | Batch 10/47 | Loss 137.4555 | Rotate Loss 37.7531 | Accuracy 1.712780 | Rotate Accuracy 39.9868 | Time 17.8864
Epoch 2 | Batch 15/47 | Loss 136.8942 | Rotate Loss 39.6996 | Accuracy 1.947464 | Rotate Accuracy 38.3605 | Time 18.2022
Epoch 2 | Batch 20/47 | Loss 132.6559 | Rotate Loss 45.0403 | Accuracy 1.828847 | Rotate Accuracy 38.3023 | Time 17.7954
