Namespace(batch_size=138, burnin=30, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, self_supervision=False, tau_mem_high=35, tau_mem_low=35, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=10, tau_syn_low=10, thr=0.0, train_samples=125, train_tau=False)
75f593f3-d529-46f6-a57f-ef2b866682dc
Start Training Backbone
Epoch 1 | Batch 0/58 | Loss 9.1766 | Rotate Loss 0.0000 | Accuracy 1.449275 | Rotate Accuracy 0.0000 | Time 5.9379
Epoch 1 | Batch 5/58 | Loss 7.9820 | Rotate Loss 0.0000 | Accuracy 1.811594 | Rotate Accuracy 0.0000 | Time 5.9554
Epoch 1 | Batch 10/58 | Loss 7.5489 | Rotate Loss 0.0000 | Accuracy 1.449275 | Rotate Accuracy 0.0000 | Time 5.9933
Epoch 1 | Batch 15/58 | Loss 7.4500 | Rotate Loss 0.0000 | Accuracy 1.675725 | Rotate Accuracy 0.0000 | Time 5.9484
Epoch 1 | Batch 20/58 | Loss 7.4375 | Rotate Loss 0.0000 | Accuracy 1.794341 | Rotate Accuracy 0.0000 | Time 6.0093
Epoch 1 | Batch 25/58 | Loss 7.3307 | Rotate Loss 0.0000 | Accuracy 1.811594 | Rotate Accuracy 0.0000 | Time 6.0195
Epoch 1 | Batch 30/58 | Loss 7.2563 | Rotate Loss 0.0000 | Accuracy 1.893408 | Rotate Accuracy 0.0000 | Time 5.9720
Epoch 1 | Batch 35/58 | Loss 7.2910 | Rotate Loss 0.0000 | Accuracy 1.851852 | Rotate Accuracy 0.0000 | Time 5.9805
Epoch 1 | Batch 40/58 | Loss 7.2258 | Rotate Loss 0.0000 | Accuracy 1.961824 | Rotate Accuracy 0.0000 | Time 5.9578
Epoch 1 | Batch 45/58 | Loss 7.2197 | Rotate Loss 0.0000 | Accuracy 1.921865 | Rotate Accuracy 0.0000 | Time 5.9535
Epoch 1 | Batch 50/58 | Loss 7.2394 | Rotate Loss 0.0000 | Accuracy 1.903950 | Rotate Accuracy 0.0000 | Time 5.9262
Epoch 1 | Batch 55/58 | Loss 7.2008 | Rotate Loss 0.0000 | Accuracy 1.902174 | Rotate Accuracy 0.0000 | Time 5.9376
Epoch 1 : Accuracy 1.425000, Rotate Accuracy 0.000000, Time 454.988466
Epoch 2 | Batch 0/58 | Loss 7.4864 | Rotate Loss 0.0000 | Accuracy 0.724638 | Rotate Accuracy 0.0000 | Time 6.0028
Epoch 2 | Batch 5/58 | Loss 6.8694 | Rotate Loss 0.0000 | Accuracy 1.207729 | Rotate Accuracy 0.0000 | Time 5.9520
Epoch 2 | Batch 10/58 | Loss 6.8578 | Rotate Loss 0.0000 | Accuracy 1.185771 | Rotate Accuracy 0.0000 | Time 5.9849
Epoch 2 | Batch 15/58 | Loss 6.6634 | Rotate Loss 0.0000 | Accuracy 1.494565 | Rotate Accuracy 0.0000 | Time 6.0168
Epoch 2 | Batch 20/58 | Loss 6.6754 | Rotate Loss 0.0000 | Accuracy 1.345756 | Rotate Accuracy 0.0000 | Time 5.9578
Epoch 2 | Batch 25/58 | Loss 6.6220 | Rotate Loss 0.0000 | Accuracy 1.393534 | Rotate Accuracy 0.0000 | Time 5.9707
Epoch 2 | Batch 30/58 | Loss 6.4701 | Rotate Loss 0.0000 | Accuracy 1.402525 | Rotate Accuracy 0.0000 | Time 5.9843
Epoch 2 | Batch 35/58 | Loss 6.4538 | Rotate Loss 0.0000 | Accuracy 1.590177 | Rotate Accuracy 0.0000 | Time 5.9852
Epoch 2 | Batch 40/58 | Loss 6.4232 | Rotate Loss 0.0000 | Accuracy 1.519972 | Rotate Accuracy 0.0000 | Time 6.0368
Epoch 2 | Batch 45/58 | Loss 6.4238 | Rotate Loss 0.0000 | Accuracy 1.512287 | Rotate Accuracy 0.0000 | Time 6.0316
Epoch 2 | Batch 50/58 | Loss 6.4359 | Rotate Loss 0.0000 | Accuracy 1.491901 | Rotate Accuracy 0.0000 | Time 6.0702
Epoch 2 | Batch 55/58 | Loss 6.4644 | Rotate Loss 0.0000 | Accuracy 1.526915 | Rotate Accuracy 0.0000 | Time 5.9743
Epoch 2 : Accuracy 1.487500, Rotate Accuracy 0.000000, Time 458.413168
Epoch 3 | Batch 0/58 | Loss 7.5809 | Rotate Loss 0.0000 | Accuracy 2.173913 | Rotate Accuracy 0.0000 | Time 6.0334
Epoch 3 | Batch 5/58 | Loss 7.1523 | Rotate Loss 0.0000 | Accuracy 2.657005 | Rotate Accuracy 0.0000 | Time 5.9499
Epoch 3 | Batch 10/58 | Loss 7.0244 | Rotate Loss 0.0000 | Accuracy 1.910408 | Rotate Accuracy 0.0000 | Time 5.9848
Epoch 3 | Batch 15/58 | Loss 6.9633 | Rotate Loss 0.0000 | Accuracy 1.811594 | Rotate Accuracy 0.0000 | Time 5.9664
