Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=1.5, tau_ref_low=1.5, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
8f23d11d-bf58-4066-b9fb-fb5353439289
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 17.0866 | Rotate Loss 5.5036 | Accuracy 2.173913 | Rotate Accuracy 21.0145 | Time 19.1341
Epoch 1 | Batch 5/47 | Loss 12.3844 | Rotate Loss 7.0167 | Accuracy 1.570048 | Rotate Accuracy 25.7246 | Time 18.4910
Epoch 1 | Batch 10/47 | Loss 11.4849 | Rotate Loss 5.3596 | Accuracy 1.646904 | Rotate Accuracy 29.2490 | Time 18.6648
Epoch 1 | Batch 15/47 | Loss 11.0944 | Rotate Loss 5.0480 | Accuracy 1.630435 | Rotate Accuracy 30.8424 | Time 18.9183
Epoch 1 | Batch 20/47 | Loss 11.0209 | Rotate Loss 4.5591 | Accuracy 1.656315 | Rotate Accuracy 34.5411 | Time 18.9211
Epoch 1 | Batch 25/47 | Loss 10.9053 | Rotate Loss 4.5384 | Accuracy 1.672241 | Rotate Accuracy 36.2319 | Time 18.4859
Epoch 1 | Batch 30/47 | Loss 10.8518 | Rotate Loss 4.4978 | Accuracy 1.636279 | Rotate Accuracy 36.6293 | Time 18.7826
Epoch 1 | Batch 35/47 | Loss 10.8789 | Rotate Loss 4.5674 | Accuracy 1.650564 | Rotate Accuracy 37.0974 | Time 19.4427
Epoch 1 | Batch 40/47 | Loss 10.9170 | Rotate Loss 4.9123 | Accuracy 1.590668 | Rotate Accuracy 36.1965 | Time 18.9845
Epoch 1 | Batch 45/47 | Loss 10.9249 | Rotate Loss 4.8625 | Accuracy 1.575299 | Rotate Accuracy 36.2634 | Time 18.3783
Epoch 1 : Accuracy 1.515625, Rotate Accuracy 26.750000, Time 1494.149048
Epoch 2 | Batch 0/47 | Loss 12.8743 | Rotate Loss 5.3883 | Accuracy 3.623188 | Rotate Accuracy 28.2609 | Time 18.8965
Epoch 2 | Batch 5/47 | Loss 11.8904 | Rotate Loss 4.2275 | Accuracy 1.932367 | Rotate Accuracy 37.1981 | Time 19.2197
Epoch 2 | Batch 10/47 | Loss 11.8678 | Rotate Loss 3.6031 | Accuracy 1.844532 | Rotate Accuracy 35.4414 | Time 19.3544
Epoch 2 | Batch 15/47 | Loss 11.6302 | Rotate Loss 3.8066 | Accuracy 1.947464 | Rotate Accuracy 36.6848 | Time 19.2859
Epoch 2 | Batch 20/47 | Loss 11.6141 | Rotate Loss 3.5530 | Accuracy 1.932367 | Rotate Accuracy 37.6812 | Time 18.0895
Epoch 2 | Batch 25/47 | Loss 11.3956 | Rotate Loss 3.3734 | Accuracy 1.839465 | Rotate Accuracy 39.9108 | Time 18.5697
Epoch 2 | Batch 30/47 | Loss 10.9412 | Rotate Loss 3.3006 | Accuracy 1.963534 | Rotate Accuracy 41.4680 | Time 18.3508
Epoch 2 | Batch 35/47 | Loss 10.5986 | Rotate Loss 3.1225 | Accuracy 1.851852 | Rotate Accuracy 41.9283 | Time 19.0529
Epoch 2 | Batch 40/47 | Loss 10.4561 | Rotate Loss 3.0097 | Accuracy 1.749735 | Rotate Accuracy 42.8950 | Time 18.5366
Epoch 2 | Batch 45/47 | Loss 10.3819 | Rotate Loss 3.0138 | Accuracy 1.701323 | Rotate Accuracy 43.5255 | Time 18.7646
Epoch 2 : Accuracy 1.390625, Rotate Accuracy 44.031250, Time 1504.397256
Epoch 3 | Batch 0/47 | Loss 10.0786 | Rotate Loss 4.0518 | Accuracy 0.724638 | Rotate Accuracy 38.4058 | Time 19.5094
Epoch 3 | Batch 5/47 | Loss 10.2744 | Rotate Loss 4.1417 | Accuracy 2.053140 | Rotate Accuracy 42.7536 | Time 18.9485
